id,symbol,cat_name,rel_position,duration
007918.png,clef_treble,clefG,,
007919.png,clef_8,clef8,,
007920.png,clef_treble,clefG,,
007921.png,sharp,accidentalSharp,2,
007922.png,sharp,accidentalSharp,2,
007923.png,natural,accidentalNatural,-2,
007924.png,natural,accidentalNatural,5,
007925.png,sharp,accidentalSharp,0,
007926.png,sharp,accidentalSharp,2,
007927.png,natural,accidentalNatural,3,
007928.png,sharp,accidentalSharp,4,
007929.png,natural,accidentalNatural,3,
007930.png,sharp,accidentalSharp,-1,
007931.png,natural,accidentalNatural,5,
007932.png,sharp,accidentalSharp,-1,
007933.png,dot,augmentationDot,,
007934.png,dot,augmentationDot,,
007935.png,rest_whole,restWhole,,
007936.png,rest_whole,restWhole,,
007937.png,rest_whole,restWhole,,
007938.png,rest_whole,restWhole,,
007939.png,rest_whole,restWhole,,
007940.png,rest_whole,restWhole,,
007941.png,rest_whole,restWhole,,
007942.png,rest_whole,restWhole,,
007943.png,rest_whole,restWhole,,
007944.png,rest_whole,restWhole,,
007945.png,rest_whole,restWhole,,
007946.png,rest_whole,restWhole,,
007947.png,rest_whole,restWhole,,
007948.png,dot,augmentationDot,,
007949.png,dot,augmentationDot,,
007950.png,rest_whole,restWhole,,
007951.png,clef_bass,clefF,,
007952.png,clef_treble,clefG,,
007953.png,clef_treble,clefG,,
007954.png,rest_whole,restWhole,,
007955.png,rest_whole,restWhole,,
007956.png,rest_whole,restWhole,,
007957.png,rest_whole,restWhole,,
007958.png,dot,augmentationDot,,
007959.png,clef_bass,clefF,,
007960.png,rest_8th,rest8th,,
007961.png,rest_whole,restWhole,,
007962.png,rest_whole,restWhole,,
007963.png,rest_whole,restWhole,,
007964.png,rest_whole,restWhole,,
007965.png,rest_whole,restWhole,,
007966.png,rest_whole,restWhole,,
007967.png,rest_whole,restWhole,,
007968.png,rest_whole,restWhole,,
007969.png,rest_whole,restWhole,,
007970.png,rest_whole,restWhole,,
007971.png,rest_whole,restWhole,,
007972.png,clef_treble,clefG,,
007973.png,clef_treble,clefG,,
007974.png,rest_whole,restWhole,,
007975.png,clef_bass,clefF,,
007976.png,clef_bass,clefF,,
007977.png,rest_whole,restWhole,,
007978.png,rest_whole,restWhole,,
007979.png,rest_whole,restWhole,,
007980.png,rest_whole,restWhole,,
007981.png,dot,augmentationDot,,
007982.png,rest_8th,rest8th,,
007983.png,rest_quarter,restQuarter,,
007984.png,rest_whole,restWhole,,
007985.png,rest_whole,restWhole,,
007986.png,rest_whole,restWhole,,
007987.png,rest_whole,restWhole,,
007988.png,rest_whole,restWhole,,
007989.png,rest_8th,rest8th,,
007990.png,clef_treble,clefG,,
007991.png,clef_treble,clefG,,
007992.png,clef_bass,clefF,,
007993.png,clef_bass,clefF,,
007994.png,rest_whole,restWhole,,
007995.png,rest_whole,restWhole,,
007996.png,rest_whole,restWhole,,
007997.png,rest_whole,restWhole,,
007998.png,rest_whole,restWhole,,
007999.png,rest_quarter,restQuarter,,
008000.png,rest_quarter,restQuarter,,
008001.png,rest_8th,rest8th,,
008002.png,rest_whole,restWhole,,
008003.png,rest_whole,restWhole,,
008004.png,rest_whole,restWhole,,
008005.png,rest_whole,restWhole,,
008006.png,rest_whole,restWhole,,
008007.png,rest_whole,restWhole,,
008008.png,clef_treble,clefG,,
008009.png,rest_whole,restWhole,,
008010.png,rest_whole,restWhole,,
008011.png,rest_whole,restWhole,,
008012.png,clef_bass,clefF,,
008013.png,time_cut,timeSigCutCommon,,
008014.png,time_cut,timeSigCutCommon,,
008015.png,clef_treble,clefG,,
008016.png,time_cut,timeSigCutCommon,,
008017.png,clef_treble,clefG,,
008018.png,time_cut,timeSigCutCommon,,
008019.png,rest_whole,restWhole,,
008020.png,rest_whole,restWhole,,
008021.png,clef_treble,clefG,,
008022.png,clef_treble,clefG,,
008023.png,rest_whole,restWhole,,
008024.png,clef_bass,clefF,,
008025.png,clef_treble,clefG,,
008026.png,dot,augmentationDot,,
008027.png,clef_treble,clefG,,
008028.png,clef_bass,clefF,,
008029.png,clef_treble,clefG,,
008030.png,clef_treble,clefG,,
008031.png,clef_treble,clefG,,
008032.png,time_3,timeSig3,,
008033.png,time_4,timeSig4,,
008034.png,clef_treble,clefG,,
008035.png,rest_half,restHalf,,
008036.png,time_3,timeSig3,,
008037.png,time_4,timeSig4,,
008038.png,rest_half,restHalf,,
008039.png,clef_treble,clefG,,
008040.png,clef_treble,clefG,,
008041.png,dot,augmentationDot,,
008042.png,dot,augmentationDot,,
008043.png,clef_treble,clefG,,
008044.png,clef_treble,clefG,,
008045.png,clef_treble,clefG,,
008046.png,clef_treble,clefG,,
008047.png,dot,augmentationDot,,
008048.png,dot,augmentationDot,,
008049.png,dot,augmentationDot,,
008050.png,dot,augmentationDot,,
008051.png,clef_treble,clefG,,
008052.png,clef_treble,clefG,,
008053.png,clef_treble,clefG,,
008054.png,clef_treble,clefG,,
008055.png,rest_whole,restWhole,,
008056.png,rest_whole,restWhole,,
008057.png,rest_whole,restWhole,,
008058.png,clef_bass,clefF,,
008059.png,clef_treble,clefG,,
008060.png,clef_8,clef8,,
008061.png,time_4,timeSig4,,
008062.png,time_4,timeSig4,,
008063.png,clef_treble,clefG,,
008064.png,time_4,timeSig4,,
008065.png,time_4,timeSig4,,
008066.png,clef_treble,clefG,,
008067.png,time_4,timeSig4,,
008068.png,time_4,timeSig4,,
008069.png,clef_treble,clefG,,
008070.png,time_4,timeSig4,,
008071.png,time_4,timeSig4,,
008072.png,time_4,timeSig4,,
008073.png,time_4,timeSig4,,
008074.png,clef_treble,clefG,,
008075.png,time_4,timeSig4,,
008076.png,time_4,timeSig4,,
008077.png,clef_bass,clefF,,
008078.png,time_4,timeSig4,,
008079.png,time_4,timeSig4,,
008080.png,clef_bass,clefF,,
008081.png,clef_8,clef8,,
008082.png,time_4,timeSig4,,
008083.png,time_4,timeSig4,,
008084.png,time_4,timeSig4,,
008085.png,time_4,timeSig4,,
008086.png,rest_whole,restWhole,,
008087.png,rest_whole,restWhole,,
008088.png,rest_whole,restWhole,,
008089.png,rest_whole,restWhole,,
008090.png,rest_whole,restWhole,,
008091.png,rest_whole,restWhole,,
008092.png,rest_whole,restWhole,,
008093.png,rest_whole,restWhole,,
008094.png,rest_whole,restWhole,,
008095.png,rest_half,restHalf,,
008096.png,rest_half,restHalf,,
008097.png,rest_whole,restWhole,,
008098.png,rest_whole,restWhole,,
008099.png,rest_whole,restWhole,,
008100.png,rest_whole,restWhole,,
008101.png,rest_whole,restWhole,,
008102.png,rest_whole,restWhole,,
008103.png,rest_whole,restWhole,,
008104.png,rest_whole,restWhole,,
008105.png,rest_whole,restWhole,,
008106.png,rest_whole,restWhole,,
008107.png,rest_whole,restWhole,,
008108.png,rest_whole,restWhole,,
008109.png,rest_whole,restWhole,,
008110.png,dot,augmentationDot,,
008111.png,dot,augmentationDot,,
008112.png,rest_half,restHalf,,
008113.png,rest_8th,rest8th,,
008114.png,rest_8th,rest8th,,
008115.png,rest_half,restHalf,,
008116.png,clef_treble,clefG,,
008117.png,clef_8,clef8,,
008118.png,clef_treble,clefG,,
008119.png,clef_8,clef8,,
008120.png,rest_half,restHalf,,
008121.png,rest_half,restHalf,,
008122.png,clef_treble,clefG,,
008123.png,clef_treble,clefG,,
008124.png,clef_bass,clefF,,
008125.png,clef_treble,clefG,,
008126.png,clef_treble,clefG,,
008127.png,clef_treble,clefG,,
008128.png,clef_bass,clefF,,
008129.png,clef_8,clef8,,
008130.png,rest_whole,restWhole,,
008131.png,rest_whole,restWhole,,
008132.png,rest_whole,restWhole,,
008133.png,rest_whole,restWhole,,
008134.png,rest_whole,restWhole,,
008135.png,rest_whole,restWhole,,
008136.png,rest_half,restHalf,,
008137.png,rest_half,restHalf,,
008138.png,sharp,accidentalSharp,-15,
008139.png,sharp,accidentalSharp,-8,
008140.png,sharp,accidentalSharp,-15,
008141.png,sharp,accidentalSharp,-8,
008142.png,rest_8th,rest8th,,
008143.png,rest_quarter,restQuarter,,
008144.png,rest_quarter,restQuarter,,
008145.png,rest_8th,rest8th,,
008146.png,clef_bass,clefF,,
008147.png,clef_treble,clefG,,
008148.png,clef_treble,clefG,,
008149.png,clef_treble,clefG,,
008150.png,rest_8th,rest8th,,
008151.png,rest_quarter,restQuarter,,
008152.png,rest_8th,rest8th,,
008153.png,rest_quarter,restQuarter,,
008154.png,rest_8th,rest8th,,
008155.png,rest_quarter,restQuarter,,
008156.png,rest_quarter,restQuarter,,
008157.png,clef_bass,clefF,,
008158.png,clef_treble,clefG,,
008159.png,clef_treble,clefG,,
008160.png,rest_8th,rest8th,,
008161.png,clef_treble,clefG,,
008162.png,rest_quarter,restQuarter,,
008163.png,rest_8th,rest8th,,
008164.png,rest_8th,rest8th,,
008165.png,rest_quarter,restQuarter,,
008166.png,sharp,accidentalSharp,-3,
008167.png,sharp,accidentalSharp,-2,
008168.png,sharp,accidentalSharp,-2,
008169.png,sharp,accidentalSharp,-2,
008170.png,sharp,accidentalSharp,-3,
008171.png,dot,augmentationDot,,
008172.png,dot,augmentationDot,,
008173.png,dot,augmentationDot,,
008174.png,dot,augmentationDot,,
008175.png,dot,augmentationDot,,
008176.png,clef_treble,clefG,,
008177.png,clef_8,clef8,,
008178.png,time_4,timeSig4,,
008179.png,time_4,timeSig4,,
008180.png,dot,augmentationDot,,
008181.png,dot,augmentationDot,,
008182.png,dot,augmentationDot,,
008183.png,dot,augmentationDot,,
008184.png,rest_quarter,restQuarter,,
008185.png,clef_treble,clefG,,
008186.png,clef_8,clef8,,
008187.png,dot,augmentationDot,,
008188.png,dot,augmentationDot,,
008189.png,dot,augmentationDot,,
008190.png,dot,augmentationDot,,
008191.png,rest_quarter,restQuarter,,
008192.png,clef_treble,clefG,,
008193.png,clef_8,clef8,,
008194.png,dot,augmentationDot,,
008195.png,time_4,timeSig4,,
008196.png,time_4,timeSig4,,
008197.png,dot,augmentationDot,,
008198.png,time_5,timeSig5,,
008199.png,time_4,timeSig4,,
008200.png,dot,augmentationDot,,
008201.png,dot,augmentationDot,,
008202.png,dot,augmentationDot,,
008203.png,clef_treble,clefG,,
008204.png,clef_8,clef8,,
008205.png,rest_quarter,restQuarter,,
008206.png,dot,augmentationDot,,
008207.png,clef_8,clef8,,
008208.png,clef_treble,clefG,,
008209.png,rest_whole,restWhole,,
008210.png,dot,augmentationDot,,
008211.png,dot,augmentationDot,,
008212.png,clef_8,clef8,,
008213.png,clef_treble,clefG,,
008214.png,dot,augmentationDot,,
008215.png,dot,augmentationDot,,
008216.png,rest_half,restHalf,,
008217.png,rest_quarter,restQuarter,,
008218.png,dot,augmentationDot,,
008219.png,dot,augmentationDot,,
008220.png,clef_8,clef8,,
008221.png,clef_treble,clefG,,
008222.png,natural,accidentalNatural,-2,
008223.png,clef_treble,clefG,,
008224.png,clef_treble,clefG,,
008225.png,clef_alto,clefCAlto,,
008226.png,clef_bass,clefF,,
008227.png,rest_whole,restWhole,,
008228.png,rest_whole,restWhole,,
008229.png,rest_whole,restWhole,,
008230.png,rest_whole,restWhole,,
008231.png,clef_8,clef8,,
008232.png,clef_bass,clefF,,
008233.png,sharp,accidentalSharp,2,
008234.png,sharp,accidentalSharp,3,
008235.png,sharp,accidentalSharp,-3,
008236.png,natural,accidentalNatural,1,
008237.png,natural,accidentalNatural,-4,
008238.png,rest_quarter,restQuarter,,
008239.png,rest_8th,rest8th,,
008240.png,dot,augmentationDot,,
008241.png,rest_8th,rest8th,,
008242.png,rest_quarter,restQuarter,,
008243.png,rest_8th,rest8th,,
008244.png,clef_tenor,clefCTenor,,
008245.png,rest_quarter,restQuarter,,
008246.png,rest_8th,rest8th,,
008247.png,dot,augmentationDot,,
008248.png,rest_8th,rest8th,,
008249.png,rest_quarter,restQuarter,,
008250.png,rest_whole,restWhole,,
008251.png,rest_whole,restWhole,,
008252.png,rest_whole,restWhole,,
008253.png,rest_8th,rest8th,,
008254.png,dot,augmentationDot,,
008255.png,dot,augmentationDot,,
008256.png,dot,augmentationDot,,
008257.png,dot,augmentationDot,,
008258.png,dot,augmentationDot,,
008259.png,dot,augmentationDot,,
008260.png,dot,augmentationDot,,
008261.png,clef_treble,clefG,,
008262.png,clef_treble,clefG,,
008263.png,clef_alto,clefCAlto,,
008264.png,clef_bass,clefF,,
008265.png,clef_bass,clefF,,
008266.png,clef_8,clef8,,
008267.png,rest_whole,restWhole,,
008268.png,rest_whole,restWhole,,
008269.png,clef_bass,clefF,,
008270.png,dot,augmentationDot,,
008271.png,dot,augmentationDot,,
008272.png,dot,augmentationDot,,
008273.png,dot,augmentationDot,,
008274.png,dot,augmentationDot,,
008275.png,dot,augmentationDot,,
008276.png,dot,augmentationDot,,
008277.png,dot,augmentationDot,,
008278.png,dot,augmentationDot,,
008279.png,rest_whole,restWhole,,
008280.png,dot,augmentationDot,,
008281.png,rest_whole,restWhole,,
008282.png,rest_whole,restWhole,,
008283.png,dot,augmentationDot,,
008284.png,dot,augmentationDot,,
008285.png,dot,augmentationDot,,
008286.png,rest_quarter,restQuarter,,
008287.png,rest_8th,rest8th,,
008288.png,rest_quarter,restQuarter,,
008289.png,rest_8th,rest8th,,
008290.png,dot,augmentationDot,,
008291.png,clef_tenor,clefCTenor,,
008292.png,clef_treble,clefG,,
008293.png,clef_treble,clefG,,
008294.png,clef_alto,clefCAlto,,
008295.png,clef_bass,clefF,,
008296.png,clef_bass,clefF,,
008297.png,clef_8,clef8,,
008298.png,rest_whole,restWhole,,
008299.png,rest_whole,restWhole,,
008300.png,dot,augmentationDot,,
008301.png,rest_8th,rest8th,,
008302.png,rest_quarter,restQuarter,,
008303.png,rest_8th,rest8th,,
008304.png,rest_8th,rest8th,,
008305.png,rest_quarter,restQuarter,,
008306.png,rest_8th,rest8th,,
008307.png,dot,augmentationDot,,
008308.png,dot,augmentationDot,,
008309.png,sharp,accidentalSharp,1,
008310.png,sharp,accidentalSharp,1,
008311.png,sharp,accidentalSharp,1,
008312.png,sharp,accidentalSharp,1,
008313.png,sharp,accidentalSharp,1,
008314.png,sharp,accidentalSharp,1,
008315.png,rest_half,restHalf,,
008316.png,rest_quarter,restQuarter,,
008317.png,rest_8th,rest8th,,
008318.png,rest_8th,rest8th,,
008319.png,rest_8th,rest8th,,
008320.png,rest_8th,rest8th,,
008321.png,rest_8th,rest8th,,
008322.png,rest_8th,rest8th,,
008323.png,rest_8th,rest8th,,
008324.png,rest_8th,rest8th,,
008325.png,dot,augmentationDot,,
008326.png,rest_8th,rest8th,,
008327.png,rest_8th,rest8th,,
008328.png,rest_8th,rest8th,,
008329.png,rest_quarter,restQuarter,,
008330.png,rest_8th,rest8th,,
008331.png,rest_8th,rest8th,,
008332.png,rest_8th,rest8th,,
008333.png,rest_8th,rest8th,,
008334.png,rest_8th,rest8th,,
008335.png,rest_8th,rest8th,,
008336.png,rest_8th,rest8th,,
008337.png,rest_8th,rest8th,,
008338.png,rest_8th,rest8th,,
008339.png,rest_quarter,restQuarter,,
008340.png,rest_8th,rest8th,,
008341.png,rest_8th,rest8th,,
008342.png,rest_8th,rest8th,,
008343.png,rest_8th,rest8th,,
008344.png,rest_8th,rest8th,,
008345.png,rest_8th,rest8th,,
008346.png,rest_8th,rest8th,,
008347.png,dot,augmentationDot,,
008348.png,dot,augmentationDot,,
008349.png,dot,augmentationDot,,
008350.png,rest_8th,rest8th,,
008351.png,rest_quarter,restQuarter,,
008352.png,rest_8th,rest8th,,
008353.png,rest_8th,rest8th,,
008354.png,rest_8th,rest8th,,
008355.png,rest_8th,rest8th,,
008356.png,rest_8th,rest8th,,
008357.png,clef_bass,clefF,,
008358.png,clef_8,clef8,,
008359.png,clef_treble,clefG,,
008360.png,clef_bass,clefF,,
008361.png,clef_treble,clefG,,
008362.png,clef_bass,clefF,,
008363.png,clef_treble,clefG,,
008364.png,rest_quarter,restQuarter,,
008365.png,clef_8,clef8,,
008366.png,clef_treble,clefG,,
008367.png,clef_treble,clefG,,
008368.png,clef_treble,clefG,,
008369.png,clef_treble,clefG,,
008370.png,clef_8,clef8,,
008371.png,clef_treble,clefG,,
008372.png,rest_whole,restWhole,,
008373.png,rest_8th,rest8th,,
008374.png,rest_8th,rest8th,,
008375.png,rest_8th,rest8th,,
008376.png,dot,augmentationDot,,
008377.png,dot,augmentationDot,,
008378.png,dot,augmentationDot,,
008379.png,rest_8th,rest8th,,
008380.png,rest_8th,rest8th,,
008381.png,rest_8th,rest8th,,
008382.png,dot,augmentationDot,,
008383.png,dot,augmentationDot,,
008384.png,dot,augmentationDot,,
008385.png,dot,augmentationDot,,
008386.png,dot,augmentationDot,,
008387.png,dot,augmentationDot,,
008388.png,rest_quarter,restQuarter,,
008389.png,natural,accidentalNatural,-2,
008390.png,flat,accidentalFlat,-2,
008391.png,flat,accidentalFlat,-2,
008392.png,natural,accidentalNatural,0,
008393.png,natural,accidentalNatural,-2,
008394.png,sharp,accidentalSharp,-2,
008395.png,sharp,accidentalSharp,3,
008396.png,sharp,accidentalSharp,2,
008397.png,sharp,accidentalSharp,-2,
008398.png,sharp,accidentalSharp,-2,
008399.png,sharp,accidentalSharp,-1,
008400.png,sharp,accidentalSharp,-1,
008401.png,sharp,accidentalSharp,-2,
008402.png,sharp,accidentalSharp,4,
008403.png,sharp,accidentalSharp,3,
008404.png,sharp,accidentalSharp,-1,
008405.png,sharp,accidentalSharp,0,
008406.png,sharp,accidentalSharp,-2,
008407.png,sharp,accidentalSharp,-1,
008408.png,sharp,accidentalSharp,-1,
008409.png,sharp,accidentalSharp,-2,
008410.png,rest_8th,rest8th,,
008411.png,time_3,timeSig3,,
008412.png,time_8,timeSig8,,
008413.png,time_3,timeSig3,,
008414.png,time_8,timeSig8,,
008415.png,dot,augmentationDot,,
008416.png,dot,augmentationDot,,
008417.png,dot,augmentationDot,,
008418.png,clef_treble,clefG,,
008419.png,clef_bass,clefF,,
008420.png,rest_whole,restWhole,,
008421.png,rest_quarter,restQuarter,,
008422.png,clef_treble,clefG,,
008423.png,clef_bass,clefF,,
008424.png,rest_8th,rest8th,,
008425.png,time_3,timeSig3,,
008426.png,time_8,timeSig8,,
008427.png,time_3,timeSig3,,
008428.png,time_8,timeSig8,,
008429.png,rest_8th,rest8th,,
008430.png,rest_8th,rest8th,,
008431.png,dot,augmentationDot,,
008432.png,rest_8th,rest8th,,
008433.png,clef_bass,clefF,,
008434.png,clef_treble,clefG,,
008435.png,rest_8th,rest8th,,
008436.png,rest_8th,rest8th,,
008437.png,clef_treble,clefG,,
008438.png,clef_bass,clefF,,
008439.png,clef_treble,clefG,,
008440.png,rest_8th,rest8th,,
008441.png,dot,augmentationDot,,
008442.png,rest_8th,rest8th,,
008443.png,dot,augmentationDot,,
008444.png,rest_16th,rest16th,,
008445.png,dot,augmentationDot,,
008446.png,dot,augmentationDot,,
008447.png,clef_treble,clefG,,
008448.png,clef_treble,clefG,,
008449.png,clef_bass,clefF,,
008450.png,sharp,accidentalSharp,0,
008451.png,sharp,accidentalSharp,3,
008452.png,sharp,accidentalSharp,0,
008453.png,sharp,accidentalSharp,3,
008454.png,sharp,accidentalSharp,0,
008455.png,sharp,accidentalSharp,3,
008456.png,sharp,accidentalSharp,3,
008457.png,sharp,accidentalSharp,0,
008458.png,sharp,accidentalSharp,0,
008459.png,sharp,accidentalSharp,0,
008460.png,sharp,accidentalSharp,0,
008461.png,sharp,accidentalSharp,3,
008462.png,sharp,accidentalSharp,4,
008463.png,sharp,accidentalSharp,-10,
008464.png,sharp,accidentalSharp,-3,
008465.png,sharp,accidentalSharp,3,
008466.png,sharp,accidentalSharp,11,
008467.png,sharp,accidentalSharp,3,
008468.png,clef_alto,clefCAlto,,
008469.png,rest_whole,restWhole,,
008470.png,clef_alto,clefCAlto,,
008471.png,clef_alto,clefCAlto,,
008472.png,rest_whole,restWhole,,
008473.png,dot,augmentationDot,,
008474.png,dot,augmentationDot,,
008475.png,dot,augmentationDot,,
008476.png,dot,augmentationDot,,
008477.png,dot,augmentationDot,,
008478.png,dot,augmentationDot,,
008479.png,dot,augmentationDot,,
008480.png,clef_treble,clefG,,
008481.png,clef_alto,clefCAlto,,
008482.png,dot,augmentationDot,,
008483.png,dot,augmentationDot,,
008484.png,dot,augmentationDot,,
008485.png,rest_half,restHalf,,
008486.png,clef_alto,clefCAlto,,
008487.png,dot,augmentationDot,,
008488.png,dot,augmentationDot,,
008489.png,dot,augmentationDot,,
008490.png,rest_quarter,restQuarter,,
008491.png,rest_quarter,restQuarter,,
008492.png,rest_half,restHalf,,
008493.png,rest_quarter,restQuarter,,
008494.png,rest_half,restHalf,,
008495.png,rest_quarter,restQuarter,,
008496.png,rest_quarter,restQuarter,,
008497.png,rest_quarter,restQuarter,,
008498.png,rest_quarter,restQuarter,,
008499.png,dot,augmentationDot,,
008500.png,rest_8th,rest8th,,
008501.png,rest_quarter,restQuarter,,
008502.png,rest_quarter,restQuarter,,
008503.png,rest_quarter,restQuarter,,
008504.png,rest_whole,restWhole,,
008505.png,rest_whole,restWhole,,
008506.png,rest_8th,rest8th,,
008507.png,rest_quarter,restQuarter,,
008508.png,rest_8th,rest8th,,
008509.png,rest_quarter,restQuarter,,
008510.png,rest_quarter,restQuarter,,
008511.png,rest_quarter,restQuarter,,
008512.png,rest_quarter,restQuarter,,
008513.png,rest_8th,rest8th,,
008514.png,rest_quarter,restQuarter,,
008515.png,rest_quarter,restQuarter,,
008516.png,rest_16th,rest16th,,
008517.png,rest_16th,rest16th,,
008518.png,dot,augmentationDot,,
008519.png,rest_quarter,restQuarter,,
008520.png,rest_quarter,restQuarter,,
